1463590291416522759,OfficialMining,1637800092,How the $1 trillion #InfrastructureBill  will direct billions toward tech spendinghttps://marijuanamoment.net/biden-signs-infrastructure-bill-promoting-marijuana-research-by-encouraging-access-to-dispensary-products/… $GOOG $BA $FB $GOOGL $INTC $IBB $IBM $TSLA $TWTR $VXX $TLRY $NVDA $NFLX $SPY $AAPL $AMD $BABA $CGC $OIL $CMG $DIS $BIDU $BHC $BIOC $AAL $BIIB $BKNG $BZUN $DPW $AAOI $BAC,0,0,2
1463590380537065475,DatzRyte_Levy,1637800113,"$baba I ran out of money,  anyone need a kidney ?",1,0,0
1463591136556208132,jjjinvesting,1637800293,"Long-term #options I like for my #AIM investing method  - $F, $MSFT, $AMGN, $IBM, $KO, $JD, $FB, $AMZN, $BABA, $MU, $AMD, $AMZN, $AAPL - high profits - https://jjjinvesting.com      - not financial advice",0,0,1
1463591217372012553,OfficialMining,1637800313,If #Cannabis is Federally Approved by #Democrats and #Republicans -- Will be #Lottery Ticket on #Stocks Day$NVAX $JNJ $AZN $INO $IBIO $CEMI $AAPL $MSFT $AMZN $FB $GOOGL $TSLA $JNJ $JPM $V $UNH $NVDA $M $HD $INTC $DIS $PYPL $ADBE $BABA $CSCO $ABT $NFLX $MRK $T $VZ,0,0,1
1463591247361232900,optionwaves,1637800320,"$BABA $155.00 Dec 23 2021 CALL Underlying: $134.98% Difference: 12.92%Daily $ Volume: $168,858Volume: 1,062OI: 202IV: 47.56%Bid/Ask: $1.55/$1.63",0,0,1
1463595749602639873,Vaskar506,1637801393,**Most profitable trading community. Get up to 574% profits$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $SRNE,0,0,0
1463596235311521803,SweepCastApp,1637801509,SweepCast alerted: $BABA with Unusual Options Activity Alerted on $131 CALL Expiring: 11-26-2021 worth 114K | Check out,0,0,0
1463596401665839106,pikkoAI,1637801549,3 years ago $baba bottomed at 130 area ill take it,0,0,4
1463597209203654662,StockMKTNewz,1637801741,Largest stocks that hit new 52 Week Lows at some point todayAlibaba $BABAAutodesk $ADSKCoupang $CPNGTakeda $TAK$ROKUViacomCBS $VIACTeladoc $TDOCQorvo $QRVOExact Science $EXASCoupa $COUPGitlab $GTLBGoDaddy $GDDYGrifols $GRFSProcore $PCORFive9 $FIVN$WIX$PENN,2,2,17
1463597448237133830,AlexanderMamae3,1637801798,Agree! $baba best selection for 2022! ,0,0,0
1463597973380730886,StockPickDD,1637801923,"$BABA 1st mini breakout. A step towards breakout. we are early, called the bottom yesterday those 140C are very high confidence for me.",1,0,2
1463598267258875906,gurufocus,1637801993,Firm’s top trade is a major boost in Alibaba. $BABA $GPN $LTHM $CDAY $SPG #stocks #investing #valueinvesting #WarrenBuffett #wealth #market,0,0,1
1463598531776708609,AndrewHiesinger,1637802056,Top Bullish Order Flow Gainers on the @quantdataplatform so far today: $TSLA$NVDA$AAPL$AMZN$AMD$ROKU$BABA$FB$LUMN$BAThanks for visiting my page ,0,0,2
1463598761645641735,c2412345,1637802111,"Will $BB BlackBerry run into the close? CEO John Chen ""80% chance $2 Billion patent sale/partnership completed by Q4 Nov 2021"" $SPY $QQQ $IWM $AAPL $AMZN $GOOG $MSFT $FB $AMC $GME $CLOV $WISH $TSLA $NIO $BTC $MARA $RIOT $SAVA $SOFI $NVDA $AMD $BABA $CGC $TLRY $LVGN",1,0,0
1463604050537103362,7PddMccIV6grIbP,1637803372,Making a fortune in $cryptoBonus 40% https://mining.online/?ref=1536589&open=1…$algo $xdc $tsla $cei $tkat $xlm $algo $btc $cei $tsla $hood $iwm $qqq $spy $eth $iwm $sofi$algo $tsla $cei$coin $baba  $spy $eth$nsav $pypl $pkkff $dkng $hmbl $cei $lcid $cei $hood$btc $qqq $shib $xdc $kync,0,0,1
1463604368306053125,TEAMHONZILLA,1637803448,Alibaba Price Targets Slashed for Record 18th Straight Week $BABA,0,0,0
1463604665715617795,wlcme2theclub,1637803519,Who’s on the $baba bus ?? I’m ready to roll!!! Buyers wouldn’t let it hit the 2019 low,0,0,0
1463604993986990084,_LongVol,1637803597,$BABA 4H reversal off-key level is nice. Limped in small with a duration (6+ month calls).,0,0,0
1463605131908460547,WALLSTREETODDS_,1637803630,MOVES HAPPENING NOW (3:27pm)⦿ $BABA is down 0.0% in the last 5 mins. ⦿ There are 9 stocks that are up more than 3% in the last 5 mins. ⦿ The top gainer is up 16.1% in the last 5 mins.  See the stocks that are mov... https://stocktwits.com/WallStreetOdds_/message/409940125…,0,0,0
1463605549120069635,newsfilterio,1637803730,Alibaba - Dark Clouds Over Its Head $JD $PDD $SE $TCEHY $BABA https://newsfilter.io/articles/alibaba---dark-clouds-over-its-head-9654675b471c0d1d7d6c069bcb157c76…,0,0,1
1463605662802395141,Stock_Shaman,1637803757,Entered $BABA swing $134.15. Looking for reclaim of $140s next week,0,0,0
1463605718536368128,Juicestas24,1637803770,Added $baba and more $mgi and $tlry,0,0,0
1463605973679960065,beast01_the,1637803831,$BEST inc: back to $10?$BABA $XPEV $LCID $NAKD $FAMI $MMAT $ANY $ATER $LI $PHUN $DWAC $NIO $SOS $RIDE $LKCO $METX $HEXO $MKD $PROG $GME $AMC $UXIN $CEI $MNMD $DKNG $SPCE $MRNA $OCGN $F $CAN $WISH $SPRT $KXIN $WKHS $BBIG $GREE $IDEX $SDC $ROOT #APES #ApesTogetherStrong,0,0,3
1463606142337171461,DYORCryptoBot,1637803871,[SCAN RESULTS - 15m]Exchange: #FTXTop 5 bullish trend (#PERP futures)1: $BOBA2: $DASH3: $BCH4: $POLIS5: $AMPLTop 5 bullish trend (#USD stocks)1: $BITW2: $BILI3: $BABA4: $SQ5: $NVDANot buy signals. #DYOR,0,0,0
1463606252873953284,gevork51,1637803897,"$BABA~Starting with $7k, down to $3k, back up to $40k, Lot of thanks to this chat   https://discord.gg/A9SgrhvRqW",0,0,0
1463606413662457856,wlcme2theclub,1637803936,Bullish premiums 50.7% $baba looking to cross 4hr!,1,0,3
1463608245893750784,vanhiha,1637804373,"Before I joined Xtrades I was working a 9 to 5 job making about $80,000 a year. But, thanks to Xtrades, I have now made that in a single day. If you haven't yet, join Xtrades today!$BABA $TSLA $GME $NVDA $FUBO $ZM $AMZN $SHOP $PLUG $TTD $AAPL $AMD $AESE",0,0,0
1463609354155094016,MiVGawade,1637804637,$BABA might go parabolic...  ,1,0,0
1463609508421603328,nick_roach5,1637804674,$BABA my daughter always says baba she giving me signs ,1,0,1
1463609694585749505,Ravikiran140895,1637804718,$BABA beautiful!! ,0,0,0
1463609855315525645,SpentSpinach,1637804756,Bulls came out to play $BABA,0,0,0
1463609894834221057,DYORCryptoBot,1637804766,[SCAN RESULTS - 15m]Exchange: #FTXTop 5 bullish trend (#PERP futures)1: $BOBA2: $STMX3: $DASH4: $ZEC5: $BCHTop 5 bullish trend (#USD stocks)1: $BITW2: $SPY3: $BILI4: $BABA5: $NVDANot buy signals. #DYOR,2,0,3
1463610138565419009,LazyPant,1637804824,$BABA is long overdue for a bounce. Way oversold at these levels. Gap needs to be filled. Buying Jan 21 2022 $195 @ $0.65 ,0,0,0
1463610624722841602,c2412345,1637804940,Big volume spikes/block trades on $BB BlackBerry... patent sale/partnership news coming? $SPY $QQQ $IWM $AAPL $AMZN $GOOG $MSFT $FB $AMC $GME $CLOV $WISH $TSLA $NIO $BTC $MARA $RIOT $SAVA $SOFI $NVDA $AMD $BABA $CGC $TLRY $LVGN,1,0,1
1463610978135068672,Abhishe51745705,1637805024,"$BABA back to 300 usd, BABA is buying back shares! ",0,0,0
1463611103553163264,AuguGrs,1637805054,$BABA is Warren Buffet finally buying? ,0,0,0
1463611151007490048,nashte_sumedha,1637805065,"$BABA such negativity, but I understand. I’m hoping sentiment turns up ",0,0,0
1463611170804355074,algobotnews,1637805070,"#SocialStocks: U.S., EU ramp up antitrust rhetoric$AAPL $GOOGL $GOOG $AMZN $FB $MVRS $MSFT $BABA $BKNG $TWTR $WMT",0,1,0
1463611253742579716,vtmtrading,1637805090,"#SocialStocks: U.S., EU ramp up antitrust rhetoric$AAPL $GOOGL $GOOG $AMZN $FB $MVRS $MSFT $BABA $BKNG $TWTR $WMT",0,0,0
1463611297485193216,MiVGawade,1637805100,$BABA RUNN LETS GOOO BRANDON ! ,0,0,0
1463611307329048586,futuresoption,1637805102,Argus Downgraded Alibaba $BABA from Buy to Holdhttps://futuresandoptions.gr/en/stock-upgrades-downgrades-2/…,0,0,0
1463611379668168712,ElsaditoVamos,1637805120,$BABA the monster just woke up,0,0,1
1463611433531613184,mike60767112,1637805132,$BABA bit of green is nice to see but it's on low volume so too early to get excited about any turnaround. ,0,0,1
1463611860427620356,ccachia86,1637805234,$BABA green too. I still don’t understand why you’ve shorted this.,0,0,0
1463612041869107203,Cartoonheart69,1637805278,"Everybody's bearish $BABA at major support 60% off the highs. It's a beast company at a ridiculously cheap valuation. 'Get greedy when others are fearful'. Just playing this as a trade mostly, but I'll be holding some long term as an investment too:",1,0,0
1463612317992878080,GauravRai1,1637805343,$BABA lol hodling friday 137 calls  ,0,0,0
1463612436179988480,KushalPoddar6,1637805372,$BABA shorting this to the ground. Lol  ,0,0,0
1463612488398905345,rapt0rsFan,1637805384,I bought calls this morning for $BABA Only 2 weeks out. Also have calls for $TWTR and $PLTR. Which are for Jan 2022,0,0,2
1463612533630443520,PABL0REINA,1637805395,$BABA man never felt so confident nasty reversal incoming ,0,0,0
1463612791500201988,tendietracker,1637805456,MOST MENTIONS ON r/WallStreetBets TODAY:44%  341  Tesla  $TSLA24%  191  Palantir  $PLTR13%  106  Micron  $MU08%  063  Blackberry  $BB04%  036    $FB04%  035    $BABAfrom 7644 posts & comments in last 24 hours,0,1,5
1463613040436613121,AuguGrs,1637805516,$BABA sell off for close than AH pop to 138 ,0,0,0
1463613139023691776,jigarmehta26,1637805539,$BABA I am addicted to baba.. alright loaded up on lottos .. for once do the magic baba… Friday up 10% ,0,0,0
1463613243377995776,hsdua23,1637805564,$BABA go easy  long with sl of 134 target 150 till eow ,0,0,0
1463613258322313217,MaxKParry,1637805568,$BABA Back to $220 Chinese New Year coming in Feb! Restrictions will end and they have a lot more savings than Americans ,0,0,0
1463613344590356481,tanyajain2709,1637805588,"$BABA 400 shares bought again  ,i hope to be a strong man now and not sell until 300 in some years ",0,0,1
1463613827057328128,surabhis7,1637805703,"$BABA 's bear thesis was China invading Taiwan.  People believed it, but time is passing, and no invasion, so up we go. ",0,0,0
1463614235662258176,antiphobe,1637805801,$BABA finally bought today baba at days low and it's printing money ,0,0,0
1463614410161807362,MarketRebels,1637805842,$BABA finished up 2.10% to $136.47,3,5,40
1463614539766046721,_Majed_Ali,1637805873,$BABA reversal going to be confirmed in HK tonight ,0,0,0
1463615005342023695,BuyDipShortHigh,1637805984,Short more bro $BABA,0,0,1
1463615428006195209,TraderMarcoCost,1637806085,$BABA finished up 2.10% to $136.47,0,0,0
1463615492749512719,WhoTFisMILK,1637806100,Bought my full postions in $BABA(150x) and $FUBO(900x) today. Fully loaded ,0,0,1
1463615721586532364,FURS7393,1637806155,"Touched my 132 Dollar today, in on $BABA",0,0,0
1463616116933394432,phaterpekarA,1637806249,$BABA Retest of this area in coming months not required but definitely possible. ,0,0,0
1463616158368944130,ShreyashGajbhi3,1637806259,$BABA gap up 150 friday ,0,0,0
1463616232867966982,exileofthemain,1637806277,WallStreet says it's worth zero. $BABA,1,0,3
1463616564297711618,BojanCerberus,1637806356,Latest on Alibaba that you need to consider $BABA when #investing #trading,0,1,1
1463616893533700100,WhoTFisMILK,1637806434,$BABA  A BUY!!! I'm not a financial advisor lmao,0,0,0
1463617386788147201,ScoredAlpha,1637806552,"What risk adjustment is currently being applied to equity with ties to China? Look at $BABA historical revenue numbers when the stock was trading at $136 levels. In short, I bought more calls today…",0,1,3
1463617439602593792,TeamRVRTrading,1637806564,$BABA  Congratz all who played! ,0,0,0
1463617511392686080,jiinro_,1637806582,"$BABA 10am Our low was $131.22 today, we close at $136.52 so I missed that last 30c , sorry guys, My Bad :o)$jd $kweb ",0,1,0
